111;364;172;155;145
112;364;170;160;151
113;364;182;173;166
114;364;187;178;171
115;364;203;194;187
116;364;199;190;183
117;364;198;189;182
118;364;194;185;178
119;364;199;190;183
120;364;201;194;186
121;364;207;200;192
122;364;205;198;190
123;364;196;189;181
124;364;202;195;187
125;364;210;203;195
126;364;206;199;191
127;364;205;198;190
128;364;200;193;185
129;364;199;192;184
130;364;217;210;202
131;364;219;212;204
132;364;219;212;204
133;364;220;213;205
134;364;217;210;202
135;364;219;212;204
136;364;224;217;209
137;364;221;214;206
138;364;222;215;207
139;364;227;220;212
140;364;228;221;213
141;364;224;217;209
142;364;226;219;211
143;364;230;223;215
144;364;227;220;212
145;364;228;221;213
146;364;227;220;212
147;364;227;220;212
148;364;226;219;211
149;364;227;220;212
150;364;227;220;212
151;364;228;221;213
152;364;226;219;211
153;364;229;222;214
154;364;231;224;216
155;364;232;225;217
156;364;230;223;215
157;364;230;223;215
158;364;231;224;216
159;364;233;226;218
160;364;228;224;215
161;364;224;220;211
162;364;232;228;219
163;364;231;227;218
164;364;229;225;216
165;364;229;225;216
166;364;233;229;220
167;364;225;221;212
168;364;231;224;216
169;364;234;227;219
170;364;225;218;210
171;364;226;219;211
172;364;230;223;215
173;364;225;218;210
174;364;226;219;211
175;364;227;220;212
176;364;229;222;214
177;364;231;224;216
178;364;232;225;217
179;364;233;226;218
180;364;233;226;218
181;364;232;225;217
182;364;233;226;218
183;364;233;226;218
184;364;229;222;214
185;364;228;221;213
186;364;232;225;217
187;364;230;223;215
188;364;219;212;204
189;364;225;218;210
190;364;240;233;225
191;364;243;236;228
192;364;240;233;225
193;364;233;226;218
194;364;230;223;215
195;364;229;222;214
196;364;227;220;212
197;364;231;224;216
198;364;233;226;218
199;364;225;218;210
200;364;227;220;212
201;364;227;220;212
202;364;231;227;218
203;364;229;225;216
204;364;226;222;213
205;364;226;222;213
206;364;225;221;212
207;364;230;226;217
208;364;230;226;217
209;364;233;229;220
210;364;232;228;219
211;364;232;228;219
212;364;236;232;223
213;364;236;232;223
214;364;229;225;216
215;364;223;219;210
216;364;226;222;213
217;364;227;223;214
218;364;227;223;214
219;364;227;223;214
220;364;229;225;216
221;364;230;226;217
222;364;233;229;220
223;364;236;232;223
224;364;236;229;221
225;364;236;229;221
226;364;234;227;219
227;364;232;225;217
228;364;233;229;220
229;364;235;231;222
230;364;230;226;217
231;364;227;223;214
232;364;234;230;221
233;364;229;225;216
234;364;225;221;212
235;364;227;223;214
236;364;229;225;216
237;364;232;228;219
238;364;240;236;227
239;364;241;237;228
240;364;237;233;224
241;364;235;231;222
242;364;230;226;217
243;364;231;227;218
244;364;236;232;223
245;364;236;232;223
246;364;236;232;223
247;364;236;232;223
248;364;236;232;223
249;364;235;231;222
250;364;236;232;223
251;364;236;232;223
252;364;237;233;224
253;364;238;234;225
254;364;234;230;221
255;364;237;233;224
256;364;231;228;219
257;364;221;218;209
258;364;217;213;204
259;364;227;223;214
260;364;232;228;219
261;364;233;229;220
262;364;227;223;214
263;364;225;221;212
264;364;225;221;212
265;364;228;224;215
266;364;231;227;218
267;364;232;228;219
268;364;228;224;215
269;364;231;227;218
270;364;228;224;215
271;364;229;225;216
272;364;231;228;219
273;364;231;228;219
274;364;225;221;212
275;364;221;217;208
276;364;222;218;209
277;364;226;222;213
278;364;223;218;212
279;364;209;204;198
280;364;220;216;207
281;364;220;216;207
282;364;226;222;213
283;364;227;223;214
284;364;231;227;218
285;364;228;224;215
286;364;225;223;211
287;364;222;220;208
288;364;230;227;218
289;364;231;228;219
290;364;233;230;221
291;364;237;234;225
292;364;236;233;224
293;364;237;234;225
294;364;241;238;229
295;364;237;234;225
296;364;234;231;222
297;364;225;222;213
298;364;233;230;221
299;364;235;232;223
300;364;232;232;224
301;364;220;220;212
302;364;219;219;211
303;364;226;226;218
304;364;228;225;216
305;364;226;223;214
306;364;227;224;215
307;364;226;223;214
308;364;218;215;206
309;364;221;218;209
310;364;229;226;217
311;364;216;213;204
312;364;210;210;200
313;364;209;209;199
314;364;219;219;209
315;364;214;214;204
316;364;208;208;198
317;364;221;221;211
318;364;216;216;206
319;364;225;225;215
320;364;210;210;200
321;364;222;222;212
322;364;213;213;203
323;364;216;216;206
324;364;223;223;213
325;364;214;214;204
326;364;212;212;202
327;364;220;220;210
328;364;221;222;214
329;364;223;224;216
330;364;219;220;212
331;364;208;209;201
332;364;210;211;203
333;364;210;211;203
334;364;208;209;201
335;364;210;211;203
336;364;207;208;200
337;364;206;207;199
338;364;204;205;197
339;364;207;208;200
