13;379;115;121;95
14;379;109;117;93
15;379;126;135;108
16;379;132;138;110
17;379;123;130;99
18;379;122;128;100
19;379;124;130;102
20;379;126;132;104
21;379;133;139;111
22;379;136;142;114
23;379;131;137;109
24;379;119;125;97
25;379;117;123;95
26;379;122;129;98
27;379;123;130;99
28;379;121;128;97
29;379;121;128;97
30;379;132;139;106
31;379;139;146;112
32;379;127;137;102
33;379;126;136;99
34;379;125;135;98
35;379;129;139;102
36;379;125;135;98
37;379;115;125;88
38;379;113;124;84
39;379;124;135;95
40;379;124;132;93
41;379;124;132;93
42;379;122;130;91
43;379;122;130;91
44;379;122;130;91
45;379;118;126;87
46;379;115;123;84
47;379;118;126;87
48;379;121;132;92
49;379;124;135;95
50;379;123;134;94
51;379;122;133;93
52;379;118;129;89
53;379;120;131;91
54;379;113;124;82
55;379;103;114;72
56;379;107;120;77
57;379;111;124;81
58;379;113;126;83
59;379;114;127;84
60;379;111;124;81
61;379;107;120;77
62;379;106;119;76
63;379;104;117;74
64;379;93;108;67
65;379;92;107;66
66;379;91;108;64
67;379;91;108;64
68;379;91;108;64
69;379;90;107;63
70;379;90;107;63
71;379;91;108;64
72;379;96;115;70
73;379;101;120;75
74;379;95;114;68
75;379;91;110;64
76;379;96;115;69
77;379;101;120;74
78;379;102;124;77
79;379;104;126;79
80;379;101;123;74
81;379;97;119;70
82;379;106;130;82
83;379;103;127;79
84;379;101;127;79
85;379;100;128;79
86;379;100;129;81
87;379;92;121;73
88;379;93;122;74
89;379;98;127;79
90;379;94;126;79
91;379;88;120;73
92;379;87;116;70
93;379;85;114;68
94;379;83;112;68
95;379;84;113;69
96;379;87;114;69
97;379;87;114;69
98;379;88;115;72
99;379;84;111;68
100;379;80;107;64
101;379;82;109;66
102;379;83;108;68
103;379;78;103;63
104;379;81;106;66
105;379;84;109;69
106;379;79;101;62
107;379;65;87;48
108;379;76;98;59
109;379;74;96;57
110;379;80;101;62
111;379;55;76;37
112;379;56;77;38
113;379;60;81;42
114;379;76;97;58
115;379;81;102;63
116;379;77;98;59
117;379;77;98;59
118;379;79;97;59
119;379;81;99;61
120;379;81;97;60
121;379;82;98;61
122;379;82;98;59
123;379;85;101;62
124;379;84;99;60
125;379;76;91;52
126;379;83;98;59
127;379;86;101;62
128;379;94;104;67
129;379;112;123;83
130;379;123;133;96
131;379;118;128;91
132;379;92;104;66
133;379;96;108;70
134;379;79;91;55
135;379;72;84;48
136;379;67;79;43
137;379;66;78;42
138;379;64;76;40
139;379;76;88;52
140;379;86;98;60
141;379;107;119;81
142;379;109;121;83
143;379;95;105;68
144;379;92;100;61
145;379;106;114;75
146;379;111;117;79
147;379;110;116;78
148;379;105;109;74
149;379;124;125;91
150;379;94;94;60
151;379;86;86;52
152;379;70;67;34
153;379;65;62;29
154;379;71;66;34
155;379;72;67;35
156;379;70;64;32
157;379;69;63;31
158;379;68;62;30
159;379;70;64;32
160;379;66;60;28
161;379;64;58;26
162;379;65;59;27
163;379;66;60;28
164;379;64;58;26
165;379;65;59;27
166;379;66;59;30
167;379;65;58;29
168;379;67;58;29
169;379;67;58;29
170;379;69;60;31
171;379;69;60;31
172;379;65;54;26
173;379;61;50;22
174;379;61;50;22
175;379;61;50;22
176;379;66;50;25
177;379;60;44;19
178;379;61;45;20
179;379;64;48;23
180;379;62;46;23
181;379;59;43;20
182;379;58;42;19
183;379;60;44;21
184;379;61;43;23
185;379;59;41;21
186;379;66;47;30
187;379;71;52;35
188;379;69;50;33
189;379;69;50;33
190;379;74;55;38
191;379;76;57;40
192;379;68;47;30
193;379;68;47;30
194;379;68;47;30
195;379;70;49;32
196;379;71;50;33
197;379;72;51;34
198;379;73;52;35
199;379;75;54;37
200;379;69;50;35
201;379;66;47;32
202;379;66;47;32
203;379;68;51;35
204;379;67;49;35
205;379;62;44;30
206;379;59;43;28
207;379;61;45;30
208;379;68;50;38
209;379;64;46;34
210;379;57;39;27
211;379;56;38;26
212;379;60;42;30
213;379;61;43;31
214;379;60;42;30
215;379;62;44;32
216;379;60;42;28
217;379;65;47;33
218;379;68;52;37
219;379;65;49;34
220;379;67;51;36
221;379;69;56;40
222;379;68;55;39
223;379;70;57;41
224;379;60;44;29
225;379;56;40;25
226;379;63;47;32
227;379;74;58;43
228;379;78;65;48
229;379;72;59;42
230;379;65;49;33
231;379;66;50;34
232;379;76;59;41
233;379;75;58;40
234;379;74;56;36
235;379;81;60;41
236;379;90;68;47
237;379;99;77;56
238;379;103;78;56
239;379;94;67;46
240;379;102;74;52
241;379;107;79;57
242;379;97;66;45
243;379;89;58;37
244;379;95;63;40
245;379;99;64;42
246;379;98;62;40
247;379;98;62;40
248;379;96;58;35
249;379;98;60;37
250;379;93;52;30
251;379;92;51;29
252;379;99;57;33
253;379;97;55;31
254;379;104;62;38
255;379;97;55;31
256;379;102;57;34
257;379;101;57;32
258;379;98;54;29
259;379;94;50;23
260;379;94;49;20
261;379;97;52;21
262;379;100;55;24
263;379;100;55;22
264;379;111;65;31
265;379;123;77;43
266;379;131;85;49
267;379;131;85;49
268;379;128;80;44
269;379;120;72;36
270;379;118;70;34
271;379;120;72;36
272;379;122;72;39
273;379;111;60;29
274;379;115;62;30
275;379;128;75;43
276;379;130;77;45
277;379;119;66;34
278;379;110;57;23
279;379;110;57;23
280;379;105;53;16
281;379;113;61;24
282;379;107;53;15
283;379;122;69;29
284;379;128;75;35
285;379;126;73;33
286;379;118;65;23
287;379;129;76;34
288;379;135;82;40
289;379;131;78;36
290;379;126;73;31
291;379;121;68;26
292;379;119;66;24
293;379;127;74;32
294;379;134;81;39
295;379;134;81;39
296;379;135;82;38
297;379;135;82;38
298;379;133;80;36
299;379;135;82;38
300;379;140;87;43
301;379;139;86;42
302;379;136;83;39
303;379;138;85;41
304;379;141;88;46
305;379;139;86;44
306;379;129;76;34
307;379;130;77;35
308;379;141;88;46
309;379;150;97;55
310;379;154;103;60
311;379;151;100;57
312;379;152;100;60
313;379;156;104;65
314;379;144;92;55
315;379;123;71;34
316;379;120;67;33
317;379;131;78;46
318;379;132;77;47
319;379;133;78;47
320;379;131;76;45
321;379;121;67;33
322;379;122;68;30
323;379;133;80;40
324;379;148;97;54
325;379;162;111;66
326;379;161;110;65
327;379;154;103;58
328;379;141;92;49
329;379;134;85;42
330;379;135;83;43
331;379;132;80;40
332;379;128;76;37
333;379;123;71;32
334;379;128;76;37
335;379;132;80;40
336;379;139;87;47
337;379;146;95;52
338;379;164;113;70
339;379;159;108;65
340;379;154;102;62
341;379;141;89;49
342;379;142;93;53
343;379;142;93;53
344;379;142;92;55
345;379;130;82;46
346;379;122;76;42
347;379;119;73;40
348;379;121;76;45
349;379;117;74;42
350;379;119;75;46
351;379;117;73;44
352;379;119;74;43
353;379;115;72;40
354;379;115;71;42
355;379;113;72;42
356;379;111;72;43
357;379;110;73;46
