54;292;213;252;231
55;292;221;255;236
56;292;219;255;235
57;292;208;252;229
58;292;190;242;220
59;292;175;237;216
60;292;164;235;217
61;292;156;237;220
62;292;152;239;223
63;292;149;240;223
64;292;149;240;223
65;292;151;242;224
66;292;153;244;226
67;292;155;246;228
68;292;155;248;229
69;292;154;247;228
70;292;152;247;227
71;292;152;247;227
72;292;141;238;218
73;292;140;237;217
74;292;137;236;215
75;292;135;234;213
76;292;133;232;211
77;292;133;232;211
78;292;131;233;211
79;292;131;233;209
80;292;132;231;203
81;292;132;231;202
82;292;132;231;202
83;292;132;231;202
84;292;132;231;202
85;292;132;231;202
86;292;132;231;202
87;292;132;231;202
88;292;133;232;203
89;292;136;235;206
90;292;139;238;209
91;292;140;239;210
92;292;137;236;207
93;292;135;234;205
94;292;135;234;205
95;292;135;236;206
96;292;132;237;206
97;292;130;238;206
98;292;130;238;206
99;292;129;237;205
100;292;128;236;204
101;292;127;235;203
102;292;127;235;203
103;292;126;234;202
104;292;128;236;204
105;292;128;236;204
106;292;129;237;205
107;292;130;238;206
108;292;131;239;207
109;292;131;239;207
110;292;132;240;208
111;292;132;240;208
112;292;132;239;211
113;292;133;240;212
114;292;133;240;212
115;292;133;240;212
116;292;132;239;213
117;292;131;238;212
118;292;130;236;213
119;292;130;236;213
120;292;130;236;214
121;292;130;236;214
122;292;129;235;215
123;292;128;234;214
124;292;128;234;214
125;292;127;233;213
126;292;126;231;214
127;292;124;233;212
128;292;123;237;214
129;292;120;238;212
130;292;121;239;215
131;292;122;240;216
132;292;123;240;221
133;292;123;240;221
134;292;124;241;225
135;292;124;241;225
136;292;126;242;231
137;292;126;242;233
138;292;127;242;235
139;292;128;243;238
140;292;129;244;241
141;292;129;244;241
142;292;130;244;244
143;292;130;244;244
144;292;127;240;244
145;292;128;241;245
146;292;130;242;246
147;292;131;243;247
148;292;134;243;248
149;292;134;243;248
150;292;135;242;248
151;292;135;242;248
152;292;141;246;252
153;292;141;246;252
154;292;144;245;253
155;292;146;247;255
156;292;149;247;255
157;292;150;248;255
158;292;151;249;255
159;292;152;251;255
160;292;155;253;255
161;292;154;252;253
162;292;153;251;254
163;292;152;250;253
164;292;150;247;253
165;292;148;245;252
166;292;147;244;253
167;292;147;243;255
168;292;145;241;255
169;292;144;240;255
170;292;141;236;255
171;292;138;233;253
172;292;134;228;253
173;292;130;224;249
174;292;128;222;248
175;292;126;220;248
176;292;127;218;249
177;292;125;215;249
178;292;121;211;246
179;292;116;206;241
180;292;111;199;239
181;292;106;194;234
182;292;105;187;234
183;292;103;185;233
184;292;98;178;229
185;292;92;172;225
186;292;87;163;221
187;292;83;159;217
188;292;81;155;218
