277;223;178;134;85
278;223;163;115;67
279;223;165;113;65
280;223;157;103;56
281;223;165;109;60
282;223;171;113;65
283;223;147;89;39
284;223;162;102;52
285;223;158;98;46
286;223;153;93;41
287;223;149;89;37
288;223;203;145;97
289;223;220;164;115
290;223;153;97;48
291;223;169;113;62
292;223;167;111;60
293;223;160;104;53
294;223;183;130;78
295;223;185;132;78
296;223;164;111;57
297;223;166;113;59
298;223;166;113;59
299;223;167;114;60
300;223;171;118;64
301;223;174;121;67
302;223;156;103;49
303;223;164;111;59
304;223;155;105;54
305;223;160;113;61
306;223;163;115;66
307;223;172;126;76
308;223;171;123;74
309;223;169;123;73
310;223;175;129;80
311;223;161;115;66
312;223;161;115;66
313;223;166;120;70
314;223;170;124;75
315;223;172;126;76
316;223;173;127;77
317;223;170;124;72
318;223;178;130;81
319;223;173;126;74
320;223;181;131;78
321;223;179;129;76
322;223;166;115;62
323;223;168;117;64
324;223;183;132;79
325;223;166;115;62
326;223;178;127;72
327;223;172;119;65
328;223;169;116;62
329;223;181;128;74
330;223;187;132;76
331;223;181;129;72
332;223;184;129;73
333;223;186;131;75
334;223;180;125;68
335;223;176;120;63
336;223;173;117;60
337;223;180;124;67
338;223;182;126;69
339;223;179;124;67
340;223;185;129;70
341;223;178;124;64
342;223;177;123;63
343;223;177;123;61
344;223;172;118;58
345;223;182;128;66
346;223;182;128;66
347;223;179;125;63
348;223;181;127;67
349;223;181;127;67
350;223;174;122;62
351;223;174;122;62
352;223;174;123;60
353;223;172;121;58
354;223;174;123;60
355;223;170;119;56
356;223;178;128;67
357;223;180;130;69
358;223;166;116;55
359;223;170;120;59
360;223;167;117;56
361;223;165;115;54
362;223;165;115;54
363;223;165;115;54
364;223;164;112;52
365;223;165;113;53
366;223;167;115;55
367;223;167;115;55
368;223;167;115;55
369;223;166;114;54
370;223;168;117;54
371;223;171;120;57
372;223;175;124;61
373;223;169;118;55
374;223;176;122;60
375;223;171;117;55
376;223;170;119;56
377;223;170;119;56
378;223;165;114;51
379;223;170;119;56
380;223;165;115;52
381;223;166;116;53
382;223;170;120;59
383;223;167;117;56
384;223;164;114;51
385;223;159;109;46
386;223;167;117;56
387;223;172;123;64
388;223;179;130;71
389;223;151;102;44
390;223;174;125;69
391;223;226;177;121
392;223;216;167;111
393;223;169;119;66
394;223;222;172;119
395;223;206;155;102
396;223;142;91;36
397;223;157;106;51
398;223;164;111;57
399;223;169;117;60
400;223;169;119;60
401;223;169;120;62
402;223;154;107;53
403;223;234;191;140
404;223;255;216;168
405;223;202;160;110
406;223;156;113;62
407;223;165;120;65
408;223;165;116;60
409;223;170;119;62
410;223;165;113;56
411;223;194;139;83
412;223;195;143;86
413;223;164;112;55
414;223;166;116;57
415;223;205;159;100
416;223;235;194;138
417;223;220;181;126
418;223;254;213;157
419;223;183;141;83
420;223;164;117;61
421;223;165;116;58
422;223;181;131;72
423;223;185;133;73
424;223;213;159;97
425;223;224;170;108
426;223;165;111;47
427;223;171;120;55
428;223;166;117;51
429;223;162;113;47
430;223;165;117;51
431;223;164;116;50
432;223;173;125;61
433;223;167;119;55
434;223;165;117;53
435;223;167;119;55
436;223;177;127;64
437;223;177;127;64
438;223;180;130;69
439;223;176;126;65
440;223;174;126;64
441;223;187;139;77
442;223;198;152;90
443;223;172;126;64
444;223;176;132;71
445;223;173;129;68
446;223;169;125;64
447;223;172;128;67
448;223;170;128;68
449;223;181;141;82
450;223;180;139;83
451;223;173;132;76
452;223;174;135;78
453;223;173;134;77
454;223;170;133;78
455;223;177;140;85
456;223;183;146;91
457;223;177;142;86
458;223;181;146;90
459;223;176;143;89
460;223;173;138;84
461;223;175;142;88
462;223;180;145;91
463;223;183;150;96
464;223;180;145;91
465;223;178;145;91
466;223;171;138;84
467;223;168;135;81
468;223;173;140;86
469;223;173;140;86
470;223;170;137;83
471;223;172;139;85
472;223;174;141;87
473;223;175;140;86
474;223;181;146;92
475;223;182;147;93
476;223;177;140;85
477;223;178;141;86
478;223;181;144;89
479;223;174;139;85
480;223;193;162;108
481;223;188;157;103
482;223;200;169;115
483;223;171;140;86
484;223;223;191;140
485;223;224;194;144
486;223;239;211;163
487;223;250;223;178
488;223;224;200;156
489;223;209;188;145
490;223;216;195;152
491;223;225;204;161
492;223;216;195;150
493;223;200;178;131
494;223;193;169;121
495;223;195;169;120
496;223;207;177;125
497;223;200;169;115
498;223;193;162;107
499;223;196;165;110
500;223;194;163;108
501;223;195;164;109
502;223;191;160;105
503;223;195;165;111
504;223;215;185;133
505;223;222;194;144
506;223;220;193;146
507;223;252;230;183
508;223;215;196;153
509;223;207;189;149
510;223;204;190;151
511;223;224;210;171
512;223;214;199;158
513;223;202;187;148
514;223;195;181;144
515;223;205;191;156
516;223;195;182;150
517;223;197;186;156
518;223;193;183;156
519;223;226;219;193
520;223;240;232;209
521;223;189;183;159
522;223;189;183;161
523;223;183;177;155
524;223;197;191;169
525;223;245;239;217
526;223;244;238;216
527;223;248;242;218
528;223;209;201;178
529;223;197;190;164
530;223;204;194;167
531;223;207;198;169
532;223;207;196;166
533;223;216;205;173
534;223;228;215;183
535;223;190;179;149
