34;305;239;199;218
35;305;240;200;219
36;305;241;201;220
37;305;242;202;221
38;305;241;201;220
39;305;241;201;220
40;305;240;200;219
41;305;240;200;219
42;305;240;200;219
43;305;240;200;219
44;305;240;200;219
45;305;240;200;219
46;305;240;200;219
47;305;240;200;219
48;305;241;201;220
49;305;240;200;219
50;305;240;200;219
51;305;239;199;218
52;305;237;199;219
53;305;237;199;219
54;305;238;200;220
55;305;238;200;220
56;305;237;197;219
57;305;236;196;218
58;305;236;196;218
59;305;237;197;219
60;305;237;198;221
61;305;237;198;221
62;305;237;198;221
63;305;238;199;222
64;305;238;196;217
65;305;237;199;219
66;305;235;200;218
67;305;237;203;222
68;305;237;202;220
69;305;234;213;226
70;305;189;197;198
71;305;138;165;158
72;305;141;178;164
73;305;138;183;167
74;305;131;178;160
75;305;129;180;160
76;305;138;187;166
77;305;133;180;162
78;305;132;178;159
79;305;143;187;170
80;305;137;184;166
81;305;132;181;160
82;305;135;182;164
83;305;139;186;168
84;305;135;182;164
85;305;130;177;159
86;305;126;173;155
87;305;130;177;159
88;305;132;179;161
89;305;128;175;157
90;305;126;171;155
91;305;127;172;156
92;305;135;180;164
93;305;130;175;159
94;305;131;176;160
95;305;131;178;160
96;305;124;173;152
97;305;120;169;148
98;305;125;174;153
99;305;124;173;152
100;305;123;172;151
101;305;125;174;153
102;305;131;180;159
103;305;126;175;154
104;305;125;174;153
105;305;127;176;155
106;305;122;172;150
107;305;131;181;159
108;305;129;179;157
109;305;133;183;161
110;305;128;178;156
111;305;121;171;149
112;305;130;179;158
113;305;129;178;157
114;305;129;178;157
115;305;124;173;152
116;305;122;171;150
117;305;125;174;153
118;305;125;174;153
119;305;127;176;155
120;305;122;171;150
121;305;121;170;149
122;305;126;175;154
123;305;135;184;163
124;305;132;181;160
125;305;131;180;159
126;305;132;181;160
127;305;134;183;162
128;305;138;187;166
129;305;132;181;160
130;305;117;166;145
131;305;120;169;148
132;305;117;166;145
133;305;127;176;155
134;305;121;170;149
135;305;122;171;150
136;305;114;163;142
137;305;132;181;160
138;305;128;177;156
139;305;128;177;156
140;305;129;178;157
141;305;130;179;158
142;305;133;182;161
143;305;122;171;150
144;305;121;170;149
145;305;139;188;167
146;305;135;184;163
147;305;114;163;142
148;305;121;170;149
149;305;130;179;158
150;305;133;182;161
151;305;128;177;156
152;305;127;176;155
153;305;128;177;156
154;305;124;173;152
155;305;126;175;154
156;305;122;171;150
157;305;127;176;155
158;305;131;180;159
159;305;120;169;148
160;305;129;178;157
161;305;127;176;155
162;305;124;173;152
163;305;124;173;152
164;305;124;173;152
165;305;125;174;153
166;305;128;175;157
167;305;124;171;153
168;305;126;175;154
169;305;135;184;163
170;305;130;179;158
171;305;129;178;157
172;305;126;175;154
173;305;113;162;141
174;305;119;169;147
175;305;115;165;143
176;305;125;175;153
177;305;123;173;151
178;305;128;178;156
179;305;124;174;152
180;305;118;170;149
181;305;122;174;153
182;305;124;177;156
183;305;127;180;159
184;305;116;169;148
185;305;117;170;149
186;305;124;177;156
187;305;134;187;166
188;305;119;172;151
189;305;113;166;145
190;305;122;174;153
191;305;115;167;146
192;305;133;182;161
193;305;124;173;152
194;305;128;177;156
195;305;126;175;154
196;305;136;187;167
197;305;109;160;140
198;305;118;169;149
199;305;128;179;159
200;305;119;170;150
201;305;123;174;154
202;305;125;176;156
203;305;120;171;151
204;305;125;177;158
205;305;128;180;161
206;305;117;169;150
207;305;118;168;151
208;305;113;162;144
209;305;120;167;152
210;305;115;167;148
211;305;113;165;146
212;305;119;168;150
213;305;123;172;154
214;305;124;169;153
215;305;144;189;173
216;305;130;175;162
217;305;126;169;158
218;305;129;169;157
219;305;130;159;153
220;305;100;114;114
221;305;147;141;150
222;305;182;159;175
223;305;210;178;197
224;305;228;194;213
225;305;230;196;215
226;305;233;199;218
227;305;234;200;219
228;305;234;199;217
229;305;232;197;215
230;305;232;195;215
231;305;232;195;215
232;305;233;196;216
233;305;230;193;213
234;305;229;192;212
235;305;232;195;215
236;305;234;197;217
237;305;230;193;213
238;305;226;188;211
239;305;229;191;214
240;305;229;193;214
241;305;230;194;215
242;305;231;195;216
243;305;231;195;216
244;305;231;195;216
245;305;231;195;216
246;305;230;194;215
247;305;230;194;215
248;305;231;195;216
249;305;230;194;215
250;305;228;192;213
251;305;225;189;210
252;305;232;196;217
253;305;231;195;216
254;305;231;195;216
255;305;232;196;217
256;305;233;197;218
257;305;230;194;215
258;305;229;193;214
259;305;231;195;216
260;305;232;196;217
261;305;231;195;216
262;305;230;194;215
263;305;230;194;215
264;305;231;195;216
265;305;230;194;215
266;305;230;194;215
267;305;231;195;216
268;305;231;195;216
269;305;230;194;215
270;305;230;194;215
